Datetime,Sender_Email,Receiver_Email
 15 Jan 2002 14:56:28,30,8
 15 Jan 2002 14:56:28,30,33
 15 Jan 2002 14:56:28,30,13
 14 Jan 2002 10:56:28,3,8
 9 Jan 2002 18:04:38,47,11
 9 Jan 2002 18:04:38,47,42
 8 Jan 2002 10:22:30,4,8
 7 Jan 2002 12:01:57,10,8
 4 Jan 2002 07:41:49,10,3
 4 Jan 2002 07:41:49,10,11
 4 May 2000 01:52:00,43,8
 19 Dec 2000 03:22:00,8,16
 19 Dec 2000 03:22:00,8,17
 19 Dec 2000 03:22:00,8,18
 9 May 2000 08:30:00,8,5
 9 May 2000 08:30:00,8,3
 9 May 2000 10:37:00,8,17
 9 May 2000 10:41:00,8,25
 9 May 2000 23:24:00,25,8
 16 May 2000 05:31:00,42,8
 19 May 2000 10:51:00,8,5
 19 May 2000 10:51:00,8,3
 25 May 2000 06:55:00,8,14
 30 May 2000 00:02:00,40,19
 30 May 2000 00:02:00,40,14
 30 May 2000 03:28:00,23,27
 1 Jun 2000 11:32:00,39,8
 2 Jun 2000 09:39:00,8,5
 5 Jun 2000 06:55:00,8,16
 5 Jun 2000 11:44:00,8,5
 5 Jun 2000 11:44:00,8,3
 8 Jun 2000 02:12:00,23,8
 8 Jun 2000 10:56:00,8,5
 12 Jun 2000 01:10:00,10,8
 23 Jun 2000 01:54:00,8,14
 27 Jun 2000 01:25:00,37,8
 27 Jun 2000 10:51:00,8,25
 27 Jun 2000 11:01:00,8,22
 28 Jun 2000 12:07:00,8,5
 28 Jun 2000 12:07:00,8,3
 29 Jun 2000 05:25:00,5,8
 29 Jun 2000 05:25:00,5,19
 29 Jun 2000 05:27:00,5,8
 29 Jun 2000 05:27:00,5,19
 30 Jun 2000 12:59:00,8,5
 30 Jun 2000 13:03:00,8,14
 5 Jul 2000 11:23:00,8,5
 5 Jul 2000 11:23:00,8,3
 5 Jul 2000 11:23:00,8,14
 6 Jul 2000 11:46:00,8,11
 7 Jul 2000 12:05:00,8,23
 20 Jul 2000 12:04:00,8,14
 20 Jul 2000 12:04:00,8,24
 25 Jul 2000 02:24:00,4,18
 25 Jul 2000 02:24:00,4,36
 25 Jul 2000 02:24:00,4,22
 25 Jul 2000 11:03:00,8,5
 25 Jul 2000 11:03:00,8,3
 25 Jul 2000 11:03:00,8,14
 9 Aug 2000 09:03:00,8,20
 10 Aug 2000 09:17:00,8,14
 11 Aug 2000 07:25:00,8,23
 15 Aug 2000 07:02:00,8,14
 15 Aug 2000 07:05:00,5,2
 16 Aug 2000 00:49:00,22,8
 21 Aug 2000 02:25:00,8,5
 22 Aug 2000 10:13:00,8,14
 23 Aug 2000 05:46:00,8,10
 23 Aug 2000 05:50:00,8,20
 31 Dec 1979 16:00:00,8,14
 25 Aug 2000 10:48:00,8,22
 28 Aug 2000 03:07:00,8,17
 28 Aug 2000 03:07:00,8,5
 28 Aug 2000 03:07:00,8,3
 28 Aug 2000 03:42:00,8,5
 28 Aug 2000 03:42:00,8,3
 12 Sep 2000 08:35:00,8,5
 12 Sep 2000 08:35:00,8,3
 21 Sep 2000 11:04:00,8,14
 27 Sep 2000 11:52:00,8,5
 27 Sep 2000 11:52:00,8,3
 2 Oct 2000 12:13:00,8,21
 3 Oct 2000 01:22:00,22,8
 4 Oct 2000 23:34:00,21,8
 5 Oct 2000 13:00:00,22,21
 16 Jan 2001 03:44:00,36,8
 16 Jan 2001 05:25:00,15,8
 11 Oct 2000 10:07:00,8,20
 13 Oct 2000 02:06:00,23,8
 31 Dec 1979 16:00:00,8,14
 18 Oct 2000 12:20:00,8,5
 18 Oct 2000 12:20:00,8,3
 18 Oct 2000 15:02:00,8,16
 18 Oct 2000 15:31:00,8,14
 18 Oct 2000 15:39:00,8,19
 18 Oct 2000 15:52:00,8,11
 19 Oct 2000 05:33:00,5,11
 19 Oct 2000 05:33:00,5,8
 19 Oct 2000 05:33:00,5,38
 19 Oct 2000 07:26:00,5,11
 19 Oct 2000 07:26:00,5,8
 19 Oct 2000 07:26:00,5,38
 23 Oct 2000 03:03:00,3,2
 17 Jan 2001 06:24:00,41,8
 27 Oct 2000 08:30:00,8,5
 27 Oct 2000 08:30:00,8,3
 30 Oct 2000 05:12:00,5,37
 30 Oct 2000 05:12:00,5,2
 6 Nov 2000 10:03:00,8,9
 9 Nov 2000 10:44:00,5,11
 9 Nov 2000 10:44:00,5,8
 14 Nov 2000 05:30:00,22,23
 16 Nov 2000 02:40:00,8,8
 20 Nov 2000 08:59:00,8,5
 20 Nov 2000 08:59:00,8,3
 20 Nov 2000 08:59:00,8,10
 27 Nov 2000 03:36:00,8,17
 27 Nov 2000 05:38:00,8,10
 27 Nov 2000 09:31:00,8,5
 27 Nov 2000 09:31:00,8,10
 27 Nov 2000 09:31:00,8,14
 28 Nov 2000 10:56:00,8,5
 28 Nov 2000 10:56:00,8,3
 28 Nov 2000 10:56:00,8,10
 22 Jan 2001 04:02:00,10,8
 22 Jan 2001 04:17:00,10,4
 6 Dec 2000 11:15:00,8,8
 7 Dec 2000 08:18:00,10,4
 7 Dec 2000 10:43:00,8,10
 25 Jan 2001 09:33:00,8,8
 30 Jan 2001 03:01:00,27,25
 30 Jan 2001 03:01:00,27,35
 30 Jan 2001 07:58:00,27,25
 30 Jan 2001 07:58:00,27,35
 30 Jan 2001 03:07:00,14,44
 30 Jan 2001 03:07:00,14,45
 28 Nov 2000 09:30:00,43,19
 28 Nov 2000 09:30:00,43,10
 28 Nov 2000 09:30:00,43,25
 15 Dec 2000 05:31:00,8,14
 15 Dec 2000 10:55:00,8,5
 15 Dec 2000 10:55:00,8,3
 15 Dec 2000 10:55:00,8,10
 15 Dec 2000 11:28:00,8,14
 29 Dec 2000 10:02:00,8,14
 29 Dec 2000 10:05:00,8,14
 2 Jan 2001 01:55:00,8,5
 2 Jan 2001 01:55:00,8,3
 2 Jan 2001 01:55:00,8,14
 10 Jan 2001 10:08:00,8,10
 10 Jan 2001 10:08:00,8,14
 12 Jan 2001 14:34:00,8,5
 12 Jan 2001 14:34:00,8,3
 12 Jan 2001 14:34:00,8,10
 12 Jan 2001 15:03:00,8,25
 12 Jan 2001 15:05:00,8,35
 12 Jan 2001 15:07:00,8,2
 15 Jan 2001 02:11:00,2,8
 16 Jan 2001 03:48:00,8,36
 16 Jan 2001 04:49:00,8,11
 22 Jan 2001 05:04:00,8,10
 26 Jan 2001 00:41:00,10,8
 14 Feb 2001 03:57:00,29,5
 14 Feb 2001 03:57:00,29,3
 1 Feb 2001 02:09:00,8,18
 2 Feb 2001 09:11:00,8,5
 2 Feb 2001 09:11:00,8,3
 6 Feb 2001 11:51:00,8,5
 6 Feb 2001 11:51:00,8,3
 6 Feb 2001 11:51:00,8,10
 6 Feb 2001 13:29:00,8,35
 7 Feb 2001 23:59:00,35,8
 16 Feb 2001 08:10:00,14,45
 16 Feb 2001 10:29:00,4,46
 27 Feb 2001 02:49:00,8,4
 27 Feb 2001 02:49:00,8,19
 27 Feb 2001 02:49:00,8,14
 27 Feb 2001 03:18:00,8,4
 27 Feb 2001 03:18:00,8,19
 27 Feb 2001 03:18:00,8,14
 1 Mar 2001 04:31:00,8,18
 9 Mar 2001 08:57:00,8,14
 9 Mar 2001 09:20:00,8,10
 9 Mar 2001 10:14:00,8,3
 9 Mar 2001 10:14:00,8,10
 9 Mar 2001 10:35:00,8,4
 9 Mar 2001 10:35:00,8,19
 9 Mar 2001 10:35:00,8,14
 9 Mar 2001 11:17:00,8,4
 9 Mar 2001 11:18:00,8,4
 26 Mar 2001 03:25:00,8,4
 27 Mar 2001 10:10:00,8,4
 29 Mar 2001 05:40:00,8,34
 29 Mar 2001 08:26:00,8,4
 30 Mar 2001 05:38:00,8,10
 30 Mar 2001 07:34:00,8,10
 30 Mar 2001 07:34:00,8,29
 2 Apr 2001 03:26:00,29,8
 30 Mar 2001 08:50:00,8,4
 2 Apr 2001 10:45:00,8,33
 3 Apr 2001 02:14:00,8,11
 3 Apr 2001 03:28:00,8,16
 5 Apr 2001 10:26:00,8,4
 5 Apr 2001 10:52:00,8,4
 9 Apr 2001 04:53:00,8,19
 9 Apr 2001 04:53:00,8,4
 9 Apr 2001 05:04:00,8,14
 9 Apr 2001 09:47:00,8,20
 11 Apr 2001 03:00:00,8,19
 11 Apr 2001 03:45:00,8,10
 12 Apr 2001 07:22:00,8,4
 17 Apr 2001 07:34:00,8,4
 18 Apr 2001 01:58:00,8,4
 18 Apr 2001 09:12:00,8,10
 20 Apr 2001 06:14:00,8,4
 20 Apr 2001 06:14:00,8,10
 23 Apr 2001 01:06:00,4,8
 23 Apr 2001 08:46:00,8,4
 23 Apr 2001 01:15:00,4,8
 23 Apr 2001 03:46:00,8,4
 23 Apr 2001 07:23:00,4,8
 26 Feb 2001 06:57:00,29,3
 26 Feb 2001 06:57:00,29,10
 26 Feb 2001 06:57:00,29,5
 23 Apr 2001 08:28:00,8,10
 23 Apr 2001 09:55:00,27,8
 23 Apr 2001 11:08:00,8,27
 10 Jul 2000 07:31:00,5,23
 10 Jul 2000 07:31:00,5,2
 27 Feb 2001 04:15:00,4,8
 15 Mar 2001 07:43:00,4,8
 20 Mar 2001 06:16:00,4,8
 26 Mar 2001 04:48:00,4,8
 27 Mar 2001 05:09:00,4,8
 29 Mar 2001 05:26:00,29,3
 29 Mar 2001 05:26:00,29,10
 29 Mar 2001 05:26:00,29,5
 2 Apr 2001 10:43:00,29,8
 5 Apr 2001 08:25:00,4,8
 10 Apr 2001 12:35:00,29,10
 10 Apr 2001 12:35:00,29,3
 10 Apr 2001 12:35:00,29,5
 16 Apr 2001 02:24:00,29,8
 16 Apr 2001 02:24:00,29,10
 19 Apr 2001 12:05:00,29,8
 16 Dec 1999 07:26:00,8,23
 17 Dec 1999 11:03:00,8,32
 20 Dec 1999 10:04:00,8,19
 20 Dec 1999 10:04:00,8,3
 20 Dec 1999 10:04:00,8,14
 21 Dec 1999 02:31:00,8,19
 21 Dec 1999 02:31:00,8,3
 21 Dec 1999 02:31:00,8,14
 30 Dec 1999 07:42:00,8,8
 12 Jan 2000 02:35:00,8,30
 17 Jan 2000 01:45:00,8,20
 17 Jan 2000 10:38:00,29,8
 17 Jan 2000 10:55:00,8,29
 17 Jan 2000 13:08:00,20,8
 18 Jan 2000 07:03:00,31,8
 2 Feb 2000 10:31:00,8,18
 2 Feb 2000 10:31:00,8,14
 24 Feb 2000 06:32:00,8,28
 29 Feb 2000 05:58:00,8,14
 29 Feb 2000 07:32:00,8,18
 29 Feb 2000 07:32:00,8,14
 9 Mar 2000 01:07:00,8,14
 9 Mar 2000 09:03:00,19,18
 9 Mar 2000 09:03:00,19,8
 14 Mar 2000 01:58:00,8,25
 14 Mar 2000 22:37:00,25,8
 14 Mar 2000 07:11:00,8,25
 14 Mar 2000 08:25:00,8,18
 14 Mar 2000 08:25:00,8,5
 14 Mar 2000 08:27:00,8,14
 14 Mar 2000 08:51:00,8,27
 14 Mar 2000 08:51:00,8,14
 31 Mar 2000 03:38:00,8,14
 11 Apr 2000 11:21:00,8,3
 12 Apr 2000 04:38:00,21,8
 13 Apr 2000 06:25:00,21,8
 13 Apr 2000 09:22:00,21,8
 17 Apr 2000 07:32:00,8,21
 17 Apr 2000 09:05:00,21,8
 18 Apr 2000 11:40:00,8,21
 21 Apr 2000 08:43:00,5,37
 27 Apr 2000 07:27:00,8,26
 30 Jan 2001 07:58:00,27,25
 30 Jan 2001 07:58:00,27,35
 30 Jan 2001 03:01:00,27,25
 30 Jan 2001 03:01:00,27,35
 19 Dec 2000 03:22:00,8,16
 19 Dec 2000 03:22:00,8,17
 19 Dec 2000 03:22:00,8,18
 25 Jul 2000 02:24:00,4,18
 25 Jul 2000 02:24:00,4,36
 25 Jul 2000 02:24:00,4,22
 6 Dec 2000 11:15:00,8,8
 16 Nov 2000 02:40:00,8,8
 1 Jun 2000 11:32:00,39,8
 9 May 2000 23:24:00,25,8
 4 May 2000 01:52:00,43,8
 14 Mar 2000 22:37:00,25,8
 7 Feb 2001 23:59:00,35,8
 27 Mar 2001 14:50:00,17,8
 27 Mar 2001 14:50:00,17,11
 27 Mar 2001 14:50:00,17,48
 19 Apr 2001 22:05:00,29,8
 29 Mar 2001 16:26:00,29,3
 29 Mar 2001 16:26:00,29,10
 29 Mar 2001 16:26:00,29,5
 25 May 2001 14:13:13,29,5
 25 May 2001 14:13:13,29,8
 15 May 2001 17:01:33,29,10
 15 May 2001 17:01:33,29,5
 19 Apr 2001 12:05:00,29,8
 16 Apr 2001 02:24:00,29,8
 16 Apr 2001 02:24:00,29,10
 10 Apr 2001 12:35:00,29,10
 10 Apr 2001 12:35:00,29,3
 10 Apr 2001 12:35:00,29,5
 2 Apr 2001 10:43:00,29,8
 2 Apr 2001 03:26:00,29,8
 29 Mar 2001 05:26:00,29,3
 29 Mar 2001 05:26:00,29,10
 29 Mar 2001 05:26:00,29,5
 26 Feb 2001 06:57:00,29,3
 26 Feb 2001 06:57:00,29,10
 26 Feb 2001 06:57:00,29,5
 14 Feb 2001 03:57:00,29,5
 14 Feb 2001 03:57:00,29,3
 16 Apr 2001 12:24:00,29,8
 16 Apr 2001 12:24:00,29,10
 10 Apr 2001 22:35:00,29,10
 10 Apr 2001 22:35:00,29,3
 10 Apr 2001 22:35:00,29,5
 2 Apr 2001 20:43:00,29,8
 2 Apr 2001 13:26:00,29,8
 11 Jan 2002 08:28:07,26,8
 22 Jan 2002 12:12:17,31,8
 8 Jan 2002 17:07:15,4,8
 8 Jan 2002 17:06:41,4,8
 8 Jan 2002 15:10:11,10,11
 7 Jan 2002 13:22:37,4,8
 7 Jan 2002 10:30:13,26,8
 5 Jan 2002 15:49:33,36,8
 4 Jan 2002 12:35:49,10,10
 4 Jan 2002 12:35:49,10,3
 4 Jan 2002 12:35:49,10,11
 2 Jan 2002 17:04:56,10,8
 2 Jan 2002 06:13:41,10,10
 1 Jan 2002 15:55:18,36,8
 31 Dec 2001 10:53:43,10,11
 31 Dec 2001 10:07:51,10,8
 31 Dec 2001 07:55:59,10,8
 20 Dec 2001 13:52:17,4,8
 20 Dec 2001 13:51:45,4,8
 20 Dec 2001 09:35:46,4,8
 14 Dec 2001 12:08:12,4,36
 14 Dec 2001 12:08:12,4,49
 2 May 2001 14:29:08,3,1
 26 Jan 2002 21:36:03,2,8
 8 May 2001 12:10:24,14,50
 6 Jun 2001 13:08:21,14,8
 29 Oct 2001 17:21:05,13,8
 29 Oct 2001 17:20:06,13,8
 29 Oct 2001 13:01:46,5,13
 29 Oct 2001 05:47:21,13,8
 24 Oct 2001 09:30:01,43,8
 24 Oct 2001 08:26:34,4,8
 24 Oct 2001 08:26:34,4,43
 23 Oct 2001 10:02:40,4,8
 23 Oct 2001 05:39:15,42,8
 21 Oct 2001 08:14:43,4,43
 21 Oct 2001 08:14:43,4,8
 19 Oct 2001 15:20:12,4,18
 18 Oct 2001 09:44:54,43,4
 18 Oct 2001 09:44:54,43,8
 15 Oct 2001 16:52:50,43,4
 15 Oct 2001 16:52:50,43,8
 15 Oct 2001 15:15:45,4,43
 15 Oct 2001 15:15:45,4,8
 15 Oct 2001 13:53:04,4,8
 15 Oct 2001 12:51:06,4,8
 12 Oct 2001 12:38:51,13,8
 11 Oct 2001 07:34:55,4,8
 9 Oct 2001 16:26:50,14,8
 9 Oct 2001 11:11:58,43,8
 9 Oct 2001 11:11:58,43,4
 9 Oct 2001 10:26:30,43,8
 8 Oct 2001 05:32:34,42,8
 2 Oct 2001 09:26:03,27,14
 2 Oct 2001 09:26:03,27,8
 2 Oct 2001 09:26:03,27,43
 30 Oct 2001 10:51:40,8,8
 31 Oct 2001 14:43:29,4,8
 1 Nov 2001 10:18:05,42,8
 2 Nov 2001 09:37:02,13,8
 9 Nov 2001 08:24:08,4,43
 9 Nov 2001 08:24:08,4,8
 13 Nov 2001 05:43:57,43,8
 13 Nov 2001 10:26:25,8,8
 13 Nov 2001 13:58:35,30,8
 13 Nov 2001 13:58:35,30,51
 13 Nov 2001 13:58:35,30,49
 15 Nov 2001 09:30:29,43,4
 15 Nov 2001 09:30:29,43,8
 15 Nov 2001 19:28:48,13,8
 19 Nov 2001 07:27:03,43,8
 19 Nov 2001 07:38:05,10,8
 19 Nov 2001 07:42:36,43,8
 19 Nov 2001 13:01:04,4,26
 19 Nov 2001 16:20:31,43,8
 19 Nov 2001 19:17:50,10,8
 20 Nov 2001 17:40:28,43,8
 26 Nov 2001 06:28:18,43,4
 15 Jan 2002 14:48:59,3,8
 27 Nov 2001 16:32:35,43,4
 11 Jan 2002 16:11:04,10,8
 30 May 2000 00:02:00,40,19
 30 May 2000 00:02:00,40,14
 26 Jan 2001 00:41:00,10,8
 22 Jan 2001 04:17:00,10,4
 22 Jan 2001 04:02:00,10,8
 23 Oct 2000 03:03:00,3,2
 12 Jun 2000 01:10:00,10,8
 28 Nov 2000 09:30:00,43,19
 28 Nov 2000 09:30:00,43,10
 28 Nov 2000 09:30:00,43,25
 14 Nov 2000 05:30:00,22,23
 23 Apr 2001 01:06:00,4,8
 7 Dec 2000 08:18:00,10,4
 16 Aug 2000 00:49:00,22,8
 5 Apr 2001 18:25:00,4,8
 27 Feb 2001 04:15:00,4,8
 16 Feb 2001 10:29:00,4,46
 27 Mar 2001 16:09:00,4,8
 26 Mar 2001 15:48:00,4,8
 5 Apr 2001 08:25:00,4,8
 27 Mar 2001 05:09:00,4,8
 26 Mar 2001 04:48:00,4,8
 20 Mar 2001 06:16:00,4,8
 15 Mar 2001 07:43:00,4,8
 27 Mar 2001 18:32:00,7,8
 27 Mar 2001 18:32:00,7,51
 9 May 2000 06:44:00,14,21
 5 Oct 2000 13:00:00,22,21
 4 Oct 2000 23:34:00,21,8
 3 Oct 2000 01:22:00,22,8
 11 Apr 2001 13:45:00,8,10
 11 Apr 2001 13:17:00,8,10
 11 Apr 2001 13:00:00,8,19
 9 Apr 2001 19:47:00,8,20
 9 Apr 2001 15:04:00,8,14
 9 Apr 2001 14:53:00,8,19
 9 Apr 2001 14:53:00,8,4
 17 Jan 2002 08:52:04,8,4
 5 Apr 2001 20:52:00,8,4
 5 Apr 2001 20:26:00,8,4
 4 Apr 2001 22:08:00,8,10
 3 Apr 2001 13:28:00,8,16
 3 Apr 2001 12:14:00,8,11
 2 Apr 2001 20:45:00,8,33
 30 Mar 2001 19:50:00,8,4
 30 Mar 2001 18:34:00,8,10
 30 Mar 2001 18:34:00,8,29
 30 Mar 2001 16:38:00,8,10
 15 Jan 2002 12:16:46,8,3
 29 Mar 2001 19:26:00,8,4
 29 Mar 2001 16:40:00,8,34
 27 Mar 2001 21:10:00,8,4
 26 Mar 2001 14:25:00,8,4
 24 Apr 2001 17:15:38,8,14
 24 Apr 2001 17:22:11,8,4
 1 May 2001 07:06:06,8,4
 1 May 2001 11:25:05,8,4
 14 Jan 2002 10:07:51,8,3
 4 May 2001 16:26:09,8,4
 14 Jan 2002 09:57:56,8,4
 14 May 2001 13:03:05,8,14
 14 May 2001 13:47:31,8,4
 13 Jan 2002 13:55:23,8,11
 18 May 2001 08:35:14,8,4
 18 May 2001 09:39:59,8,4
 21 May 2001 13:43:01,8,4
 25 May 2001 15:37:29,8,4
 12 Jan 2002 07:23:19,8,3
 11 Jan 2002 08:21:24,8,26
 4 Jun 2001 11:43:44,8,11
 4 Jun 2001 12:37:46,8,5
 4 Jun 2001 12:37:46,8,3
 4 Jun 2001 12:37:46,8,2
 29 Oct 2001 15:26:40,8,13
 10 Jan 2002 23:20:51,8,4
 10 Jan 2002 17:18:46,8,10
 26 Oct 2001 10:14:30,8,14
 26 Oct 2001 10:14:30,8,27
 25 Oct 2001 18:45:51,8,4
 24 Oct 2001 12:30:07,8,4
 24 Oct 2001 12:30:07,8,43
 24 Oct 2001 12:14:59,8,4
 24 Oct 2001 12:14:59,8,43
 24 Oct 2001 07:50:09,8,43
 24 Oct 2001 07:50:09,8,4
 24 Oct 2001 07:21:59,8,20
 23 Oct 2001 13:41:39,8,4
 23 Oct 2001 13:41:39,8,43
 23 Oct 2001 12:39:06,8,43
 23 Oct 2001 05:55:03,8,52
 22 Oct 2001 16:52:09,8,43
 22 Oct 2001 13:00:08,8,52
 22 Oct 2001 12:51:27,8,43
 19 Oct 2001 11:57:58,8,13
 18 Oct 2001 15:52:41,8,4
 12 Oct 2001 08:37:56,8,43
 12 Oct 2001 06:39:51,8,4
 12 Oct 2001 06:39:51,8,43
 11 Oct 2001 16:36:08,8,14
 11 Oct 2001 16:21:07,8,4
 11 Oct 2001 11:58:03,8,4
 5 Jan 2002 07:47:02,8,10
 5 Jan 2002 07:47:02,8,3
 10 Oct 2001 08:45:38,8,4
 9 Oct 2001 15:48:59,8,14
 4 Jan 2002 17:19:48,8,36
 9 Oct 2001 10:01:06,8,43
 5 Oct 2001 13:22:14,8,20
 5 Oct 2001 13:21:39,8,53
 5 Oct 2001 13:03:26,8,49
 5 Oct 2001 13:03:26,8,27
 5 Oct 2001 12:33:40,8,4
 5 Oct 2001 12:33:40,8,43
 5 Oct 2001 10:47:45,8,30
 4 Jan 2002 07:30:24,8,11
 2 Oct 2001 17:03:50,8,27
 4 Jan 2002 07:23:24,8,10
 1 Oct 2001 09:50:20,8,5
 1 Oct 2001 09:47:50,8,4
 4 Jan 2002 07:06:48,8,4
 26 Sep 2001 16:26:20,8,4
 26 Sep 2001 16:26:20,8,43
 26 Sep 2001 10:16:01,8,10
 26 Sep 2001 08:19:11,8,10
 25 Sep 2001 17:35:42,8,10
 25 Sep 2001 17:27:15,8,11
 3 Jan 2002 16:24:11,8,10
 3 Jan 2002 16:09:54,8,4
 26 Oct 2001 16:35:21,8,27
 3 Jan 2002 15:30:42,8,10
 2 Jan 2002 16:57:04,8,10
 30 Oct 2001 10:23:25,8,13
 30 Oct 2001 10:51:40,8,8
 31 Oct 2001 14:32:15,8,4
 2 Jan 2002 15:55:26,8,4
 7 Nov 2001 12:00:31,8,4
 2 Jan 2002 15:52:32,8,10
 8 Nov 2001 12:44:51,8,4
 8 Nov 2001 12:49:32,8,4
 8 Nov 2001 12:50:28,8,4
 8 Nov 2001 12:50:28,8,43
 9 Nov 2001 14:34:32,8,18
 9 Nov 2001 14:39:58,8,26
 9 Nov 2001 14:39:58,8,36
 11 Nov 2001 09:38:59,8,43
 11 Nov 2001 11:26:51,8,4
 11 Nov 2001 11:26:51,8,43
 11 Nov 2001 11:32:49,8,4
 11 Nov 2001 12:47:23,8,18
 13 Nov 2001 10:26:25,8,8
 13 Nov 2001 12:34:14,8,4
 14 Nov 2001 11:45:06,8,4
 14 Nov 2001 11:45:06,8,43
 15 Nov 2001 16:17:57,8,13
 18 Nov 2001 09:56:22,8,43
 19 Nov 2001 08:10:00,8,10
 19 Nov 2001 19:53:11,8,10
 20 Nov 2001 08:56:00,8,4
 20 Nov 2001 09:11:28,8,11
 20 Nov 2001 09:12:06,8,29
 20 Nov 2001 21:46:14,8,43
 20 Nov 2001 21:46:14,8,4
 2 Jan 2002 14:07:24,8,4
 2 Jan 2002 13:18:12,8,10
 2 Jan 2002 10:43:04,8,14
 2 Jan 2002 10:36:15,8,36
 2 Jan 2002 09:06:38,8,18
 2 Jan 2002 08:56:11,8,10
 31 Dec 2001 13:37:25,8,36
 25 Jan 2002 13:39:52,8,33
 20 Dec 2001 11:29:19,8,33
 20 Dec 2001 11:29:19,8,26
 20 Dec 2001 09:16:21,8,26
 19 Dec 2001 21:18:12,8,26
 19 Dec 2001 15:25:15,8,10
 23 Apr 2001 18:46:00,8,4
 23 Apr 2001 18:28:00,8,10
 23 Apr 2001 16:53:00,8,4
 23 Apr 2001 13:46:00,8,4
 20 Apr 2001 16:14:00,8,4
 20 Apr 2001 16:14:00,8,10
 23 Jan 2002 15:26:45,8,43
 18 Apr 2001 19:12:00,8,10
 18 Apr 2001 11:58:00,8,4
 17 Apr 2001 17:34:00,8,4
 12 Apr 2001 17:22:00,8,4
 10 Jan 2001 10:08:00,8,10
 10 Jan 2001 10:08:00,8,14
 5 Jan 2001 01:27:00,8,15
 2 Jan 2001 01:55:00,8,5
 2 Jan 2001 01:55:00,8,3
 2 Jan 2001 01:55:00,8,14
 29 Dec 2000 10:05:00,8,14
 29 Dec 2000 10:02:00,8,14
 19 Dec 2000 03:22:00,8,16
 19 Dec 2000 03:22:00,8,17
 19 Dec 2000 03:22:00,8,18
 15 Dec 2000 11:28:00,8,14
 15 Dec 2000 10:55:00,8,5
 15 Dec 2000 10:55:00,8,3
 15 Dec 2000 10:55:00,8,10
 15 Dec 2000 05:31:00,8,14
 27 Oct 2000 08:30:00,8,5
 27 Oct 2000 08:30:00,8,3
 18 Oct 2000 15:52:00,8,11
 18 Oct 2000 15:39:00,8,19
 18 Oct 2000 15:31:00,8,14
 18 Oct 2000 15:02:00,8,16
 18 Oct 2000 12:20:00,8,5
 18 Oct 2000 12:20:00,8,3
 11 Oct 2000 10:07:00,8,20
 7 Dec 2000 10:43:00,8,10
 2 Oct 2000 12:13:00,8,21
 27 Sep 2000 11:52:00,8,5
 27 Sep 2000 11:52:00,8,3
 21 Sep 2000 11:04:00,8,14
 12 Sep 2000 08:35:00,8,5
 12 Sep 2000 08:35:00,8,3
 6 Sep 2000 11:34:00,8,21
 28 Aug 2000 03:42:00,8,5
 28 Aug 2000 03:42:00,8,3
 28 Aug 2000 03:07:00,8,17
 28 Aug 2000 03:07:00,8,5
 28 Aug 2000 03:07:00,8,3
 25 Aug 2000 10:48:00,8,22
 23 Aug 2000 05:50:00,8,20
 23 Aug 2000 05:46:00,8,10
 22 Aug 2000 10:13:00,8,14
 21 Aug 2000 02:25:00,8,5
 15 Aug 2000 07:02:00,8,14
 11 Aug 2000 07:25:00,8,23
 10 Aug 2000 09:17:00,8,14
 9 Aug 2000 09:03:00,8,20
 9 Aug 2000 05:42:00,8,14
 28 Nov 2000 10:56:00,8,5
 28 Nov 2000 10:56:00,8,3
 28 Nov 2000 10:56:00,8,10
 25 Jul 2000 11:03:00,8,5
 25 Jul 2000 11:03:00,8,3
 25 Jul 2000 11:03:00,8,14
 20 Jul 2000 12:04:00,8,14
 20 Jul 2000 12:04:00,8,24
 7 Jul 2000 12:05:00,8,23
 6 Jul 2000 11:46:00,8,11
 5 Jul 2000 11:23:00,8,5
 5 Jul 2000 11:23:00,8,3
 5 Jul 2000 11:23:00,8,14
 30 Jun 2000 13:03:00,8,14
 30 Jun 2000 12:59:00,8,5
 28 Jun 2000 12:07:00,8,5
 28 Jun 2000 12:07:00,8,3
 27 Jun 2000 11:01:00,8,22
 27 Jun 2000 10:51:00,8,25
 23 Jun 2000 01:54:00,8,14
 8 Jun 2000 10:56:00,8,5
 5 Jun 2000 11:44:00,8,5
 5 Jun 2000 11:44:00,8,3
 5 Jun 2000 10:29:00,8,10
 5 Jun 2000 06:55:00,8,16
 2 Jun 2000 09:39:00,8,5
 25 May 2000 06:55:00,8,14
 19 May 2000 10:51:00,8,5
 19 May 2000 10:51:00,8,3
 9 May 2000 10:41:00,8,25
 27 Nov 2000 09:31:00,8,5
 27 Nov 2000 09:31:00,8,10
 27 Nov 2000 09:31:00,8,14
 9 May 2000 10:37:00,8,17
 9 May 2000 10:21:00,8,5
 9 May 2000 08:30:00,8,5
 9 May 2000 08:30:00,8,3
 8 May 2000 12:26:00,8,20
 8 May 2000 04:07:00,8,10
 27 Apr 2000 07:27:00,8,26
 25 Apr 2000 08:02:00,8,21
 27 Nov 2000 08:34:00,8,3
 18 Apr 2000 11:40:00,8,21
 17 Apr 2000 07:32:00,8,21
 11 Apr 2000 11:21:00,8,3
 31 Mar 2000 03:38:00,8,14
 14 Mar 2000 08:51:00,8,27
 14 Mar 2000 08:51:00,8,14
 14 Mar 2000 08:27:00,8,14
 14 Mar 2000 08:25:00,8,18
